1,50.200000000000003,0
2,50.299999999999997,0
3,50.399999999999999,0
4,50.5,0
5,50.600000000000001,0
6,50.700000000000003,0
7,50.799999999999997,0
8,50.899999999999999,0
9,51,0
10,51.100000000000001,0
11,51.200000000000003,0
12,50.200000000000003,0.0050000000000000001
13,50.299999999999997,0.0050000000000000001
14,50.399999999999999,0.0050000000000000001
15,50.5,0.0050000000000000001
16,50.600000000000001,0.0050000000000000001
17,50.700000000000003,0.0050000000000000001
18,50.799999999999997,0.0050000000000000001
19,50.899999999999999,0.0050000000000000001
20,51,0.0050000000000000001
21,51.100000000000001,0.0050000000000000001
22,51.200000000000003,0.0050000000000000001
23,50.200000000000003,0.01
24,50.299999999999997,0.01
25,50.399999999999999,0.01
26,50.5,0.01
27,50.600000000000001,0.01
28,50.700000000000003,0.01
29,50.799999999999997,0.01
30,50.899999999999999,0.01
31,51,0.01
32,51.100000000000001,0.01
33,51.200000000000003,0.01
34,50.200000000000003,0.014999999999999999
35,50.299999999999997,0.014999999999999999
36,50.399999999999999,0.014999999999999999
37,50.5,0.014999999999999999
38,50.600000000000001,0.014999999999999999
39,50.700000000000003,0.014999999999999999
40,50.799999999999997,0.014999999999999999
41,50.899999999999999,0.014999999999999999
42,51,0.014999999999999999
43,51.100000000000001,0.014999999999999999
44,51.200000000000003,0.014999999999999999
45,50.200000000000003,0.02
46,50.299999999999997,0.02
47,50.399999999999999,0.02
48,50.5,0.02
49,50.600000000000001,0.02
50,50.700000000000003,0.02
51,50.799999999999997,0.02
52,50.899999999999999,0.02
53,51,0.02
54,51.100000000000001,0.02
55,51.200000000000003,0.02
56,50.200000000000003,0.025000000000000001
57,50.299999999999997,0.025000000000000001
58,50.399999999999999,0.025000000000000001
59,50.5,0.025000000000000001
60,50.600000000000001,0.025000000000000001
61,50.700000000000003,0.025000000000000001
62,50.799999999999997,0.025000000000000001
63,50.899999999999999,0.025000000000000001
64,51,0.025000000000000001
65,51.100000000000001,0.025000000000000001
66,51.200000000000003,0.025000000000000001
67,50.200000000000003,0.029999999999999999
68,50.299999999999997,0.029999999999999999
69,50.399999999999999,0.029999999999999999
70,50.5,0.029999999999999999
71,50.600000000000001,0.029999999999999999
72,50.700000000000003,0.029999999999999999
73,50.799999999999997,0.029999999999999999
74,50.899999999999999,0.029999999999999999
75,51,0.029999999999999999
76,51.100000000000001,0.029999999999999999
77,51.200000000000003,0.029999999999999999
78,50.200000000000003,0.035000000000000003
79,50.299999999999997,0.035000000000000003
80,50.399999999999999,0.035000000000000003
81,50.5,0.035000000000000003
82,50.600000000000001,0.035000000000000003
83,50.700000000000003,0.035000000000000003
84,50.799999999999997,0.035000000000000003
85,50.899999999999999,0.035000000000000003
86,51,0.035000000000000003
87,51.100000000000001,0.035000000000000003
